48	https://ifisc.uib-csic.es/ca/news/deep-neural-networks-using-single-neuron/	200	utf-8	739	11
49	http://eia.udg.edu/~blopez/LabNotebooks/labs/xn(GETI)/xn-geti.html	200		3324	37
50	https://cidai.eu/masterclass/masterclass-introduccio-a-les-xarxes-neuronals/	200	UTF-8	779	10
51	https://delatorre.ai/xarxes-neuronals/	200	UTF-8	945	20
52	https://flashcards.world/flashcards/sets/bf5ec585-889b-4735-bce7-b3294263bf44/	200	utf-8	11	0
53	https://web.ub.edu/web/actualitat/w/new-tool-to-study-how-neuronal-networks-recover-their-function-after-neuron-loss	200	UTF-8	966	20
54	https://degalalab.com/xarxes-neuronals-artificials/	200	UTF-8	1299	24
55	https://ca.wikipedia.org/wiki/Xarxa_neuronal_de_polsos	200	UTF-8	1072	7
56	https://ca.eitca.org/intel-%C2%B7-lig%C3%A8ncia-artificial/eitc-ai-dlpp-aprenentatge-profund-amb-python-i-pytorch/xarxa-neural/construcci%C3%B3-de-xarxa-neuronal/revisi%C3%B3-d%27ex%C3%A0mens-construint-xarxa-neuronal/com-mesurar-la-complexitat-d%27una-xarxa-neuronal-en-termes-d%27una-s%C3%A8rie-de-variables-i-quina-mida-tenen-alguns-models-de-xarxes-neuronals-m%C3%A9s-grans-sota-aquesta-comparaci%C3%B3/	200	utf-8	2273	36
57	https://claso.net/cat/blog/xarxa-neuronal-profunda-en-audiofons-la-innovacio-doticon	200	utf-8	2204	19
58	https://blog.fpmaragall.org/ca/connectivitat-cerebral	200	UTF-8	2175	18
59	https://enginyeriainformatica.cat/el-nobel-de-la-informatica-reconeix-els-avencos-en-les-xarxes-neuronals/	200	UTF-8	2350	7
60	https://notesdeseguretat.blog.gencat.cat/2025/05/07/les-xarxes-criminals-exploten-negocis-legals-per-reforcar-el-control-sobre-leconomia/	200	UTF-8	1063	13
61	https://www.staperpetua.cat/actualitat/noticies/tots-els-grups-municipals-subscriuen-la-declaracio-institucional-del-8-de-marc.html	200	utf-8	2156	8
62	https://indeksonline.net/ca/europol-me-shume-se-800-rrjete-kriminale-kercenojne-be-ne/	200	utf-8	693	3
63	https://www.elresum.cat/societat/2025/11/16/desarticulen-a-catalunya-dues-xarxes-criminals-dedicades-a-estafes-i-falsedat-documental/	200		280	3
64	https://madeinperpignan.com/catalunya-es-converteix-en-la-principal-via-de-pas-de-lhaixix-cap-a-europa/	200	UTF-8	1243	5
65	https://www.aldia.cat/gent/noticia-cauen-xarxes-trafic-drogues-arran-dun-assalt-fallit-labril-sant-quinti-barcelona-20251201105707.html	200	utf-8	581	2
66	https://dsp.interior.gencat.cat/handle/20.500.14007/4330?show=full&locale-attribute=es	200	utf-8	716	6
67	https://acn-portal.dam4cloud.com/new/52d9c2af-7319-4272-9a2e-976d32de7c1f/texts	200	utf-8	94	0
68	https://www.ara.cat/societat/desarticulades-organitzacions-criminals-heroina-narcopisos-raval_1_2639918.html	200	UTF-8	1237	5
69	https://www.rtva.ad/ca/noticies/societat/fiscalies-francesa-andorrana-signen-protocol-colaboracio	200	utf-8	837	1
70	https://www.apuntmedia.es/noticies/societat/alliberen-vora-1-800-victimes-trafic-explotacio-sexual-laboral-2024-un-22_1_1780999.html	200	UTF-8	854	8
71	https://www.segre.com/ca/nacional-internacional/210810/grecia-investiga-si-els-focs-son-obra-xarxes-criminals_111662.html	200	UTF-8	664	1
72	https://policia.es/_ca-valencia/comunicacion_prensa_detalle.php?ID=16606	200	UTF-8	1325	9
73	https://www.anc.ad/operacio-serengueti-linterpol-dete-1-000-presumptes-ciberdelinquents-responsables-de-causar-190-milions-de-dolars-en-perdues-a-tot-el-mon/	200	UTF-8	1258	6
74	https://www.laveulliure.ad/ca/article/els-dos-ultims-casos-dokupacio-al-pirineu-han-estat-la-seu-durgell	200	UTF-8	6876	5
75	https://winxesterdesign.com/ca/gestion-redes-sociales.php	200	UTF-8	817	17
76	https://www.studocu.com/ca-es/document/universitat-de-barcelona/pedagogia/analisi-de-les-xarxes-socials/13247055	403	UTF-8	0	17
77	https://anellides.com/blog/xarxes-fantasma/	403	UTF-8	0	17
78	https://www.adif.es/ca/sobre-adif/red-ferroviaria/mapa	403		0	17
79	https://www.adif.es/ca/sobre-adif/red-ferroviaria	403		0	17
80	https://rolecatcher.com/ca/guia-dhabilitats/coneixement/tecnologies-de-la-informacio-i-la-comunicacio/tecnologies-de-la-informacio-i-la-comunicacio-no-classificades-en-cap-altre-lloc/xarxes-neuronals-artificials/	403	UTF-8	0	17
81	https://www.upf.edu/web/focus/w/comunicacio-entre-xarxes-neuronals	403	UTF-8	0	17
82	https://ib3.org/nova-entesa-entre-espanya-i-argelia-contra-les-xarxes-criminals-de-trafic-de-persones	403		0	17
